Date,Product,Product Family,Platform,Article,Download,Severity,Impact,Details
05/10/2016,Windows 8.1 for x64-based systems,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Server 2012,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows 10 Version 1511 for x64-based Systems,Windows,,3156421,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows 7 for x64-based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows 10 for x64-based Systems,Windows,,3156387,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Server 2012 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows 7 for 32-bit Systems Service Pack 1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Vista x64 Edition Service Pack 2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Server 2012 R2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows 10 for 32-bit Systems,Windows,,3156387,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows RT 8.1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0173
05/10/2016,Windows Vista Service Pack 2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2012 R2 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 10 Version 1511 for 32-bit Systems,Windows,,3156421,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 for x64-based Systems Service Pack 2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 for Itanium-Based Systems Service Pack 2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 8.1 for 32-bit systems,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 8.1 for x64-based systems,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2012,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 10 Version 1511 for x64-based Systems,Windows,,3156421,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 7 for x64-based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 10 for x64-based Systems,Windows,,3156387,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2012 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 7 for 32-bit Systems Service Pack 1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Vista x64 Edition Service Pack 2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Server 2012 R2,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows 10 for 32-bit Systems,Windows,,3156387,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows RT 8.1,Windows,,3153199,Security Update,Important,Elevation of Privilege,CVE-2016-0174
05/10/2016,Windows Vista Service Pack 2,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2012 R2 (Server Core installation),Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 10 Version 1511 for 32-bit Systems,Windows,,3156421,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 for x64-based Systems Service Pack 2,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 for Itanium-Based Systems Service Pack 2,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 8.1 for 32-bit systems,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 8.1 for x64-based systems,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2012,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 10 Version 1511 for x64-based Systems,Windows,,3156421,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 7 for x64-based Systems Service Pack 1,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 10 for x64-based Systems,Windows,,3156387,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2012 (Server Core installation),Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 7 for 32-bit Systems Service Pack 1,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Vista x64 Edition Service Pack 2,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2012 R2,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows 10 for 32-bit Systems,Windows,,3156387,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows RT 8.1,Windows,,3153199,Security Update,Important,Information Disclosure,CVE-2016-0175
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows Server 2012 R2 (Server Core installation),Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 10 Version 1511 for 32-bit Systems,Windows,,3156421,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 8.1 for 32-bit systems,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 8.1 for x64-based systems,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows Server 2012,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 10 Version 1511 for x64-based Systems,Windows,,3156421,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 7 for x64-based Systems Service Pack 1,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 10 for x64-based Systems,Windows,,3156387,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows Server 2012 (Server Core installation),Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 7 for 32-bit Systems Service Pack 1,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows Server 2012 R2,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows 10 for 32-bit Systems,Windows,,3156387,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows RT 8.1,Windows,,3156017,Security Update,Important,Elevation of Privilege,CVE-2016-0176
05/10/2016,Windows Vista Service Pack 2,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2012 R2 (Server Core installation),Windows,,3153704,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 10 Version 1511 for 32-bit Systems,Windows,,3156421,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 for x64-based Systems Service Pack 2,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 for Itanium-Based Systems Service Pack 2,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 8.1 for 32-bit systems,Windows,,3153704,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 8.1 for x64-based systems,Windows,,3153704,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2012,Windows,,3153704,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 10 Version 1511 for x64-based Systems,Windows,,3156421,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 7 for x64-based Systems Service Pack 1,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 10 for x64-based Systems,Windows,,3156387,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2012 (Server Core installation),Windows,,3153704,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 7 for 32-bit Systems Service Pack 1,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Vista x64 Edition Service Pack 2,Windows,,3153171,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows Server 2012 R2,Windows,,3153704,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 10 for 32-bit Systems,Windows,,3156387,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows RT 8.1,Windows,,3153704,Security Update,Important,Remote Code Execution,CVE-2016-0178
05/10/2016,Windows 10 Version 1511 for 32-bit Systems,Windows,,3156421,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows 8.1 for 32-bit systems,Windows,,3156059,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows 8.1 for x64-based systems,Windows,,3156059,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows 10 Version 1511 for x64-based Systems,Windows,,3156421,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows 10 for x64-based Systems,Windows,,3156387,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows Server 2012 R2,Windows,,3156059,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows 10 for 32-bit Systems,Windows,,3156387,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows RT 8.1,Windows,,3156059,Security Update,Critical,Remote Code Execution,CVE-2016-0179
05/10/2016,Windows Vista Service Pack 2,Windows,,3153171,Security Update,Important,Elevation of Privilege,CVE-2016-0180
05/10/2016,Windows Server 2008 for 32-bit Systems Service Pack 2,Windows,,3153171,Security Update,Important,Elevation of Privilege,CVE-2016-0180
05/10/2016,Windows Server 2008 R2 for x64-based Systems Service Pack 1,Windows,,3153171,Security Update,Important,Elevation of Privilege,CVE-2016-0180
05/10/2016,Windows Server 2012 R2 (Server Core installation),Windows,,3153171,Security Update,Important,Elevation of Privilege,CVE-2016-0180
05/10/2016,Windows 10 Version 1511 for 32-bit Systems,Windows,,3156421,Security Update,Important,Elevation of Privilege,CVE-2016-0180
